Run,Score,RMSE NG out,RMSE Oil out,RMSE Coal out,RMSE Others out,RMSE out,RMSE in,Loss LNG,Loss Cogen,Score STD,STD RMSE NG out,STD RMSE Oil out,STD RMSE Coal out,STD RMSE Others out,STD RMSE out wt,STD RMSE in,STD Loss LNG,STD Loss Cogen,Gen 0 n_e_FL,Gen 0 start_OL,Gen 0 UP,Gen 0 DOWN,Gen 1 n_e_FL,Gen 1 start_OL,Gen 1 UP,Gen 1 DOWN,Gen 2 n_e_FL,Gen 2 start_OL,Gen 2 UP,Gen 2 DOWN,Gen 3 n_e_FL,Gen 3 start_OL,Gen 3 UP,Gen 3 DOWN,Gen 4 n_e_FL,Gen 4 start_OL,Gen 4 UP,Gen 4 DOWN,Gen 5 n_e_FL,Gen 5 start_OL,Gen 5 UP,Gen 5 DOWN,Gen 6 n_e_FL,Gen 6 start_OL,Gen 6 UP,Gen 6 DOWN,Gen 7 n_e_FL,Gen 7 start_OL,Gen 7 UP,Gen 7 DOWN,Gen 8 n_e_FL,Gen 8 start_OL,Gen 8 UP,Gen 8 DOWN,Gen 9 n_e_FL,Gen 9 start_OL,Gen 9 UP,Gen 9 DOWN,Gen 10 n_e_FL,Gen 10 start_OL,Gen 10 UP,Gen 10 DOWN,Gen 11 n_e_FL,Gen 11 start_OL,Gen 11 UP,Gen 11 DOWN,Gen 12 n_e_FL,Gen 12 start_OL,Gen 12 UP,Gen 12 DOWN,Gen 13 n_e_FL,Gen 13 start_OL,Gen 13 UP,Gen 13 DOWN,Gen 14 n_e_FL,Gen 14 start_OL,Gen 14 UP,Gen 14 DOWN,Gen 15 n_e_FL,Gen 15 start_OL,Gen 15 UP,Gen 15 DOWN,Gen 16 n_e_FL,Gen 16 start_OL,Gen 16 UP,Gen 16 DOWN,Gen 17 n_e_FL,Gen 17 start_OL,Gen 17 UP,Gen 17 DOWN,Gen 18 n_e_FL,Gen 18 start_OL,Gen 18 UP,Gen 18 DOWN,Gen 19 n_e_FL,Gen 19 start_OL,Gen 19 UP,Gen 19 DOWN,Gen 20 n_e_FL,Gen 20 start_OL,Gen 20 UP,Gen 20 DOWN,Gen 21 n_e_FL,Gen 21 start_OL,Gen 21 UP,Gen 21 DOWN,Gen 22 n_e_FL,Gen 22 start_OL,Gen 22 UP,Gen 22 DOWN,Gen 23 n_e_FL,Gen 23 start_OL,Gen 23 UP,Gen 23 DOWN,Gen 24 n_e_FL,Gen 24 start_OL,Gen 24 UP,Gen 24 DOWN,Gen 25 n_e_FL,Gen 25 start_OL,Gen 25 UP,Gen 25 DOWN,Senoko Energy Pte Ltd,YTL PowerSeraya Pte Ltd ,Tuas Power Generation Pte Ltd,SembCorp Cogen Pte Ltd,Keppel Merlimau Cogen Pte Ltd,PacificLight Power Pte Ltd,Tuaspring Plant Pte Ltd,National Environment Agency,Senoko WTE Pte Ltd,Keppel Seghers Tuas WTE Pte Ltd,TP Utilities Pte Ltd,ExxonMobil Asia Pacific Pte Ltd,Param MTTR 0,Param MTTR 1,Param MTTR 2,Param MTTR 3,Param MTTR 4,Param MTTR 5,Param MTTR 6,Param MTTR 7,Param MTTR 8,Param MTTR 9,Param MTTR 10,Param MTTR 11,Param MTTR 12,Param MTTR 13,Param MTTR 14,Param MTTR 15,Param MTTR 16,Param MTTR 17,Param MTTR 18,Param MTTR 19,Param MTTR 20,Param MTTR 21,Param MTTR 22,Param MTTR 23,Param MTTR 24,Param MTTR 25,Param AF 0,Param AF 1,Param AF 2,Param AF 3,Param AF 4,Param AF 5,Param AF 6,Param AF 7,Param AF 8,Param AF 9,Param AF 10,Param AF 11,Param AF 12,Param AF 13,Param AF 14,Param AF 15,Param AF 16,Param AF 17,Param AF 18,Param AF 19,Param AF 20,Param AF 21,Param AF 22,Param AF 23,Param AF 24,Param AF 25,loss,Eff 0,Eff 1,Eff 2,Eff 3,Eff 4,Eff 5,Eff 6,Eff 7,Eff 8,Eff 9,Eff 10,Eff 11,Eff 12,Eff 13,Eff 14,Eff 15,Eff 16,Eff 17,Eff 18,Eff 19,Eff 20,Eff 21,Eff 22,Eff 23,Eff 24,Eff 25,MTTR 0,MTTR 1,MTTR 2,MTTR 3,MTTR 4,MTTR 5,MTTR 6,MTTR 7,MTTR 8,MTTR 9,MTTR 10,MTTR 11,MTTR 12,MTTR 13,MTTR 14,MTTR 15,MTTR 16,MTTR 17,MTTR 18,MTTR 19,MTTR 20,MTTR 21,MTTR 22,MTTR 23,MTTR 24,MTTR 25,AF 0,AF 1,AF 2,AF 3,AF 4,AF 5,AF 6,AF 7,AF 8,AF 9,AF 10,AF 11,AF 12,AF 13,AF 14,AF 15,AF 16,AF 17,AF 18,AF 19,AF 20,AF 21,AF 22,AF 23,AF 24,AF 25
1.0,82.2539289345887,12.089294604769577,4.433174019171713,2.901963428321015,1.2512278509020318,3.9678379741553083,320.60389923314557,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,700141539,410154567,782694613,1072793045,1534322843,200183545,899039735,599516383,957278087,141403887,61630802,1377133362,889971398,460490329,230142548,811331643,939966150,929216520,1488393352,1249102255,441192821,893047614,1388537413,1359737274,1475419028,1475885943,798272722,317228808,563251636,1639287013,1039747215,1562001608,1247809816,842335331,1345192244,563636092,1353127730,1085314750,328475629,1223608449,361907010,1069327633,1197933097,541985363,800790450,238293788,788989255,942458102,305848767,493051695,806856928,753362734,1627534508,38744489,1158703725,1097418883,1601327138,1293017637,811471701,507586924,1091681055,236358369,696404072,190381164,358683911,1143909032,1350405386,1192935739,1252194626,306446230,1258124127,1471269049,1472413698,180922328,339296553,897709850,185119258,1377473939,576789960,858973384,311697248,67990240,437944036,1159842759,649097030,463641153,336592697,449545977,178713234,1592726513,1383754099,989118356,438467799,864137576,1076695786,1534341750,885319671,847844897,1389053465,532719366,1029828742,1458510644,706671507,62755793,32.75195941203787,10.093595847920362,24.492208344149834,7.835736116274821,15.586217747470027,1.7157598887255474,0.7185783252817798,2.1165790624564345,0.3865366771400244,0.19999715444333296,2.003840714788681,2.0989907093113023,0.45277722185185526,0.47377937958331073,0.3396461272068919,0.6774885697048285,53.0,0.5082862596249752,0.7192656109768458,53.0,53.0,0.485148280753368,0.3898826591317489,0.448991728605281,0.6378833012072223,53.0,0.6371795947130987,0.9512621238178973,0.5677323614383495,0.4048856919927645,0.4436874753493208,0.4956825501333405,0.7966683408988936,0.3730532506685827,0.7525404522353587,0.6425864687561063,0.5206962844688111,0.653699848369468,20.718142278666292,13.71896230723712,9.563316576767122,2.6598108684519848,0.98,30.708705195506692,29.98695272616443,0.98,0.98,33.194370965612386,31.000416243612513,25.476143940687518,3.290776301624323,0.98,28.367953324459716,31.874207047787937,20.844054932157515,12.27833055922432,27.179247912313556,18.36461011451435,0.7773262683717346,2.3959590082919133,30.33585750549719,26.514262943427337,31.60303755658389,34.22277569124065,nan,45.90394264746579,55.33644447562154,55.88273837824956,57.643632272660355,34.5896156759209,34.72539597042095,54.858606850496,34.82006795791129,37.35310135092667,42.84240418475785,39.03679804915464,50.9672166527897,57.26310998630704,33.68265702284239,37.08391201321306,36.561543441235585,37.01167992197733,36.939706831842585,55.78443283422262,54.773147110905136,18.18387172252729,21.690941359156476,19.86812097899789,18.916232569540103,33.69698291685404,35.35471801730366,0.45277722185185526,0.47377937958331073,0.3396461272068919,0.6774885697048285,53.0,0.5082862596249752,0.7192656109768458,53.0,53.0,0.485148280753368,0.3898826591317489,0.448991728605281,0.6378833012072223,53.0,0.6371795947130987,0.9512621238178973,0.5677323614383495,0.4048856919927645,0.4436874753493208,0.4956825501333405,0.7966683408988936,0.3730532506685827,0.7525404522353587,0.6425864687561063,0.5206962844688111,0.653699848369468,20.718142278666292,13.71896230723712,9.563316576767122,2.6598108684519848,0.98,30.708705195506692,29.98695272616443,0.98,0.98,33.194370965612386,31.000416243612513,25.476143940687518,3.290776301624323,0.98,28.367953324459716,31.874207047787937,20.844054932157515,12.27833055922432,27.179247912313556,18.36461011451435,0.7773262683717346,2.3959590082919133,30.33585750549719,26.514262943427337,31.60303755658389,34.22277569124065
2.0,180.3548301229327,10.513758379041542,4.469299795870902,2.9967572547163326,2.272856722388512,3.9990564278357583,465.21801670265296,476.39096954243473,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1617933717,1624397367,970109721,688201165,127592659,649116979,489934722,1474875980,1095075636,264442500,604365694,460012156,1206054786,1086221499,1228960237,1558803861,551293637,1224051437,1174421607,256890313,357457358,839958450,1431302189,369229922,1170051007,1126681172,1039471182,1300256839,487802626,1401434567,1631655072,965056492,1561191223,1066421290,689393587,568372859,1361402199,1169566579,1544880230,770205436,374695140,1475935060,750820301,472018796,29924376,1492093481,1586367382,1349832644,942011346,386424408,465077181,874877256,1157771770,1288465785,210272044,1286639080,530139334,1271307947,1628346697,1189549770,1534750553,909044581,1577165480,1366145191,980230640,991997786,502770786,290052590,735135587,1388853585,946691827,80428696,913382308,977880229,1521223306,205062026,680776971,1381301496,1615148664,976678823,1330342441,1568063584,295299859,1476463637,210900051,1630691030,1107167615,881745397,440506894,525184258,1493924316,506777748,428714306,1317391443,585238112,1054480431,1645638535,1048780376,901769220,231106434,544627445,441928203,830134107,805067827,30.957614939857507,13.075939331150705,22.56350322088797,12.846349363885185,13.96983252377029,0.06125491759012043,0.10588230219198715,1.7815779282622495,0.5550078269869402,0.11898671161948528,1.959972111318899,2.004078822478646,0.6108769352630177,0.6487041349758254,0.36335960048680627,0.9253686103007491,53.0,0.9769416852334206,0.501403464930458,53.0,53.0,0.9329190105575245,0.47453327274597357,0.6765410037196127,0.4865623678316182,53.0,0.6476581484150076,0.7368954266209773,0.33110350388289855,0.4645729348072375,0.9271598159155443,0.48400903301759574,0.3184441808380908,0.540436859886651,0.47609525757700594,0.9934810372439156,0.46232402834128905,0.3244536119618599,19.920303221153812,5.930976244328141,16.038589210754786,6.315273121587419,0.98,4.996693279345417,20.539307248788212,0.98,0.98,14.837838926254395,30.398242582881675,16.67752396815429,11.783552244675944,0.98,25.833078265884215,12.109665133112582,9.563518312803923,1.3987645831221498,19.763448468624674,11.573674178313725,16.284630439325323,29.126146094107234,22.942122131146686,29.22217132872251,21.23949593118801,16.868033032610498,nan,56.15984296337099,49.53707067538292,51.77488892170614,51.79539480688929,35.502415548849896,34.97395307311776,61.22993657868416,31.565495924631573,36.63884264446582,34.120858067364516,35.76310288603412,51.227009530682004,53.9986766562386,41.71689370932798,37.81117567423395,35.895698576704575,36.70836157893647,38.73132598832839,54.70259258922623,57.34383946505828,20.749205012506025,22.764762021125655,18.284032149479273,23.39600042308259,22.67311050764865,35.25293068243675,0.6108769352630177,0.6487041349758254,0.36335960048680627,0.9253686103007491,53.0,0.9769416852334206,0.501403464930458,53.0,53.0,0.9329190105575245,0.47453327274597357,0.6765410037196127,0.4865623678316182,53.0,0.6476581484150076,0.7368954266209773,0.33110350388289855,0.4645729348072375,0.9271598159155443,0.48400903301759574,0.3184441808380908,0.540436859886651,0.47609525757700594,0.9934810372439156,0.46232402834128905,0.3244536119618599,19.920303221153812,5.930976244328141,16.038589210754786,6.315273121587419,0.98,4.996693279345417,20.539307248788212,0.98,0.98,14.837838926254395,30.398242582881675,16.67752396815429,11.783552244675944,0.98,25.833078265884215,12.109665133112582,9.563518312803923,1.3987645831221498,19.763448468624674,11.573674178313725,16.284630439325323,29.126146094107234,22.942122131146686,29.22217132872251,21.23949593118801,16.868033032610498
